EP, 13, 2015082512,   , MIWU, 0,  97N, 1050W,  15, 1012, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Jimena,
EP, 13, 2015082518,   , MIWU, 0,  99N, 1062W,  15, 1012, DB,
EP, 13, 2015090200,   , MIWU, 0, 171N, 1413W,  95,  950, HU,
EP, 13, 2015090206,   , MIWU, 0, 175N, 1420W,  90,  955, HU,
EP, 13, 2015090212,   , MIWU, 0, 178N, 1425W,  85,  960, HU,
EP, 13, 2015090218,   , MIWU, 0, 179N, 1430W,  80,  964, HU,
EP, 13, 2015090300,   , MIWU, 0, 181N, 1434W,  75,  968, HU,
EP, 13, 2015090306,   , MIWU, 0, 183N, 1436W,  75,  970, HU,
EP, 13, 2015090312,   , MIWU, 0, 185N, 1438W,  75,  970, HU,
EP, 13, 2015090318,   , MIWU, 0, 187N, 1440W,  75,  970, HU,
EP, 13, 2015090400,   , MIWU, 0, 190N, 1443W,  70,  974, HU,
EP, 13, 2015090406,   , MIWU, 0, 194N, 1445W,  70,  976, HU,
EP, 13, 2015090412,   , MIWU, 0, 197N, 1448W,  70,  976, HU,
EP, 13, 2015090418,   , MIWU, 0, 199N, 1451W,  65,  979, HU,
EP, 13, 2015090500,   , MIWU, 0, 202N, 1454W,  65,  980, HU,
EP, 13, 2015090506,   , MIWU, 0, 206N, 1457W,  70,  978, HU,
EP, 13, 2015090512,   , MIWU, 0, 210N, 1461W,  65,  981, HU,
EP, 13, 2015090518,   , MIWU, 0, 215N, 1465W,  60,  984, TS,
EP, 13, 2015090600,   , MIWU, 0, 221N, 1470W,  60,  984, TS,
EP, 13, 2015090606,   , MIWU, 0, 228N, 1474W,  60,  985, TS,
EP, 13, 2015090612,   , MIWU, 0, 236N, 1478W,  60,  985, TS,
EP, 13, 2015090618,   , MIWU, 0, 244N, 1483W,  55,  988, TS,
EP, 13, 2015090700,   , MIWU, 0, 252N, 1488W,  55,  989, TS,
EP, 13, 2015090706,   , MIWU, 0, 258N, 1494W,  50,  991, TS,
EP, 13, 2015090712,   , MIWU, 0, 261N, 1498W,  50,  990, TS,
EP, 13, 2015090718,   , MIWU, 0, 262N, 1502W,  55,  988, TS,
EP, 13, 2015090800,   , MIWU, 0, 263N, 1508W,  55,  989, TS,
EP, 13, 2015090806,   , MIWU, 0, 264N, 1514W,  55,  989, TS,
EP, 13, 2015090812,   , MIWU, 0, 264N, 1520W,  50,  991, TS,
EP, 13, 2015090818,   , MIWU, 0, 262N, 1527W,  45,  993, TS,
EP, 13, 2015090900,   , MIWU, 0, 260N, 1535W,  45,  994, TS,
EP, 13, 2015090906,   , MIWU, 0, 258N, 1543W,  40,  996, TS,
EP, 13, 2015090912,   , MIWU, 0, 255N, 1553W,  40,  996, LO,
EP, 13, 2015090918,   , MIWU, 0, 252N, 1561W,  40,  997, LO,
EP, 13, 2015091000,   , MIWU, 0, 250N, 1568W,  35,  999, LO,
EP, 13, 2015091006,   , MIWU, 0, 249N, 1576W,  30, 1001, LO,
EP, 13, 2015091012,   , MIWU, 0, 249N, 1585W,  30, 1001, LO,
EP, 13, 2015091018,   , MIWU, 0, 250N, 1594W,  30, 1002, LO,
EP, 13, 2015091100,   , MIWU, 0, 250N, 1604W,  30, 1002, LO,
EP, 13, 2015091106,   , MIWU, 0, 250N, 1615W,  30, 1001, LO,
EP, 13, 2015091112,   , MIWU, 0, 250N, 1625W,  30, 1001, LO,
EP, 13, 2015091118,   , MIWU, 0, 251N, 1634W,  30, 1001, LO,
EP, 13, 2015091200,   , MIWU, 0, 252N, 1642W,  25, 1003, LO,
EP, 13, 2015091206,   , MIWU, 0, 254N, 1649W,  20, 1005, LO,
EP, 13, 2015091212,   , MIWU, 0, 257N, 1655W,  20, 1006, LO,
EP, 13, 2015091218,   , MIWU, 0, 262N, 1660W,  15, 1008, LO,
EP, 13, 2015091300,   , MIWU, 0, 270N, 1665W,  15, 1009, LO,
